sim_id,scenario_id,start_date,SPX_Return,SPX_Volatility,Card1_Active,Card2_Active,Card3_Active,Card4_Active,Card5_Active,Card6_Active,Card7_Active,Card8_Active,Card9_Active,Card10_Active,Card11_Active,Final_Return
269,lehman,2009-03-14,33.0061,1.7523,0,1,0,0,0,0,0,1,1,1,0,-8.24
270,lehman,2008-12-05,-0.3721,2.4101,0,0,1,1,1,0,1,0,0,0,0,6.1
271,lehman,2008-11-22,-2.2799,2.6563,0,1,0,0,0,0,0,1,1,1,0,2.22
272,lehman,2008-05-15,-25.7578,1.9667,0,1,0,0,1,0,0,1,0,1,0,-2.18
273,lehman,2008-10-20,-23.2241,3.3028,1,0,0,0,0,1,0,1,0,0,1,-7.13
274,lehman,2008-04-11,-4.1453,1.1919,1,0,0,0,0,1,1,0,1,0,0,-3.22
275,lehman,2008-08-18,-28.8495,3.769,0,0,1,0,1,1,0,1,0,0,0,-3.39
276,lehman,2008-03-25,-4.9638,1.2211,0,1,0,0,1,1,0,1,0,0,0,-6.84
277,lehman,2009-02-28,36.1362,1.9476,1,1,1,1,0,0,0,0,0,0,0,5.6
278,lehman,2009-05-04,16.9338,1.2635,0,1,0,0,1,0,0,0,1,1,0,10.89
279,lehman,2008-01-25,1.5271,1.3029,1,0,0,0,0,1,0,0,1,0,1,1.62
280,lehman,2007-12-06,-8.0771,1.3874,0,0,1,1,0,0,1,0,0,1,0,0.64
281,lehman,2008-03-29,-4.2345,1.2238,1,0,0,1,0,1,0,1,0,0,0,-2.62
282,lehman,2008-09-16,-28.4278,3.8341,0,0,0,1,0,1,0,0,0,1,1,9.79
283,lehman,2009-01-02,-4.1575,2.3529,0,1,0,1,1,0,0,0,0,1,0,-13.08
284,lehman,2009-05-29,19.4497,1.132,0,1,0,1,0,1,1,0,0,0,0,10.34
285,lehman,2009-04-13,16.2228,1.4269,0,1,0,0,1,1,0,1,0,0,0,4.12
286,lehman,2007-11-04,-11.9474,1.4743,0,0,0,1,0,0,0,1,0,1,1,0.49
287,lehman,2009-04-17,17.9151,1.4076,0,1,0,0,1,0,1,0,0,1,0,10.86
288,lehman,2009-01-06,-1.6647,2.3601,1,1,0,0,1,0,1,0,0,0,0,10.71
289,lehman,2008-06-17,-29.473,3.093,1,1,0,0,0,0,0,1,0,1,0,-1.45
290,lehman,2008-12-13,6.9839,2.3888,0,0,1,1,1,0,1,0,0,0,0,12.38
291,lehman,2007-09-08,-5.0389,1.2633,1,0,0,1,1,0,0,1,0,0,0,-8.16
292,lehman,2008-04-17,-7.1597,1.2236,1,1,0,0,0,1,0,1,0,0,0,-8.98
293,lehman,2008-02-03,-4.262,1.2864,0,0,0,1,0,1,1,0,0,1,0,8.09
294,lehman,2008-04-26,-17.186,1.4282,0,1,1,1,0,0,0,0,0,1,0,6.23
295,lehman,2008-03-31,-4.2345,1.2238,1,0,1,0,1,0,0,0,1,0,0,-0.92
296,lehman,2008-03-18,-4.8597,1.247,1,0,0,0,1,1,0,0,0,0,1,0.09
297,lehman,2009-03-23,22.2245,1.5679,0,1,0,0,0,0,0,1,0,1,1,-4.41
298,lehman,2008-01-09,-1.6649,1.3373,1,1,1,0,0,0,0,1,0,0,0,0.14
299,lehman,2009-05-06,13.5776,1.2595,0,1,0,0,0,0,1,0,1,1,0,7.84
300,lehman,2008-04-29,-13.2594,1.4977,0,0,1,0,0,1,0,1,0,1,0,-2.78
301,lehman,2008-12-08,-3.5374,2.3797,0,0,1,0,1,0,0,0,1,1,0,6.0
302,lehman,2008-09-25,-34.7971,3.7844,1,0,0,0,0,1,0,0,0,1,1,-11.3
303,lehman,2008-05-12,-17.2787,1.8967,1,0,0,0,0,1,1,0,0,1,0,1.39
304,lehman,2008-03-05,-5.6939,1.3245,0,1,1,1,0,0,0,0,0,0,1,-1.88
305,lehman,2008-04-09,-3.9727,1.2016,0,0,1,0,0,1,1,1,0,0,0,-2.51
306,lehman,2008-06-05,-37.5542,2.7917,0,1,1,0,0,0,0,1,1,0,0,-12.92
307,lehman,2008-12-21,1.2907,2.3457,0,1,0,0,1,0,0,1,0,0,1,8.24
308,lehman,2009-02-25,22.9416,2.0338,0,0,1,0,1,1,0,1,0,0,0,3.48
309,lehman,2008-06-18,-32.3611,3.1282,1,1,0,0,1,0,0,0,0,1,0,-10.93
310,lehman,2009-05-16,16.2546,1.1879,0,1,1,0,0,1,1,0,0,0,0,6.51
311,lehman,2008-09-15,-29.0811,3.828,0,0,1,0,0,1,1,0,1,0,0,-6.67
312,lehman,2008-12-30,-0.4087,2.356,1,1,0,0,0,1,0,0,0,0,1,12.96
313,lehman,2008-03-11,-4.0336,1.2929,1,1,0,1,0,0,0,0,0,1,0,-2.32
314,lehman,2008-06-28,-32.8813,3.2883,0,0,1,1,0,1,0,0,0,1,0,-21.23
315,lehman,2009-02-22,25.4732,2.0718,0,1,0,0,0,0,0,1,1,0,1,6.51
316,lehman,2008-09-08,-33.3375,3.8563,0,0,1,0,0,0,1,1,0,0,1,-8.59
317,lehman,2008-01-23,1.6009,1.3147,1,0,1,0,0,1,0,1,0,0,0,0.47
318,lehman,2008-02-08,-3.4838,1.276,0,1,1,0,1,0,0,0,0,1,0,0.65
319,lehman,2009-04-23,23.1735,1.3188,0,1,0,1,0,1,0,1,0,0,0,4.56
320,lehman,2009-02-27,29.8589,2.0103,0,0,0,1,1,0,1,0,1,0,0,18.92
321,lehman,2009-05-21,21.1475,1.1728,0,0,0,0,0,1,1,1,0,0,1,2.47
322,lehman,2007-09-07,-6.7242,1.2513,0,1,0,1,1,0,1,0,0,0,0,-4.36
323,lehman,2009-04-29,22.2815,1.297,0,0,1,1,0,0,0,1,0,1,0,0.23
324,lehman,2008-04-29,-13.2594,1.4977,1,0,0,1,0,1,1,0,0,0,0,-4.45
325,lehman,2007-12-21,-4.1018,1.3717,0,1,0,0,0,0,0,0,1,1,1,1.35
326,lehman,2009-02-26,26.3406,2.0275,0,0,0,0,1,1,0,1,0,0,1,18.43
327,lehman,2008-11-20,14.9992,2.7683,1,1,0,0,0,0,0,0,1,1,0,7.75
328,lehman,2008-08-30,-34.8808,3.8406,0,1,0,0,1,1,0,0,0,1,0,4.72
329,lehman,2008-10-19,-23.2241,3.3028,0,0,1,1,0,0,0,0,1,0,1,12.44
330,lehman,2008-01-07,-1.2654,1.3527,1,0,0,0,0,0,0,0,1,1,1,-3.73
331,lehman,2007-10-29,-12.4012,1.4943,0,1,1,0,0,1,0,1,0,0,0,18.19
332,lehman,2007-11-08,-7.1509,1.4874,0,1,0,1,1,0,0,1,0,0,0,-3.04
333,lehman,2009-02-09,6.1433,2.1644,0,1,0,1,1,0,0,0,1,0,0,0.56
334,lehman,2007-09-17,-9.4633,1.3049,0,1,0,0,1,0,0,0,0,1,1,-10.94
335,lehman,2008-11-06,-10.366,3.0468,1,0,1,0,0,0,0,1,1,0,0,5.63
336,lehman,2009-02-09,6.1433,2.1644,0,1,1,1,0,0,0,0,1,0,0,0.54
337,lehman,2008-11-19,5.6386,2.8491,0,0,1,1,0,0,0,0,1,1,0,-4.11
338,lehman,2009-04-22,23.6121,1.3205,1,1,0,0,0,0,1,0,0,1,0,9.03
339,lehman,2008-08-13,-27.8715,3.7606,0,0,1,1,0,1,0,0,0,0,1,-16.1
340,lehman,2009-02-14,11.8492,2.081,1,1,0,1,0,0,0,1,0,0,0,1.08
341,lehman,2008-06-11,-28.5588,3.0213,0,1,1,1,0,0,0,1,0,0,0,-14.43
342,lehman,2008-05-28,-31.9526,2.6595,0,1,0,0,0,0,0,1,1,0,1,-4.79
343,lehman,2008-01-12,-0.8614,1.3391,0,1,0,0,0,1,0,0,0,1,1,9.66
344,lehman,2007-10-03,-10.282,1.2953,0,0,1,0,0,0,1,1,0,0,1,-10.99
345,lehman,2008-12-31,0.7838,2.3663,1,0,0,0,0,0,0,1,1,0,1,0.29
346,lehman,2008-04-25,-13.1803,1.3528,0,1,0,0,0,0,1,1,0,0,1,-17.16
347,lehman,2008-03-21,-4.4663,1.2212,1,0,0,1,0,0,1,1,0,0,0,1.13
348,lehman,2008-03-19,-0.1617,1.2469,0,0,0,1,0,1,0,1,0,0,1,0.61
349,lehman,2009-05-28,19.9431,1.1355,1,0,0,1,0,1,0,0,0,1,0,5.4
350,lehman,2008-02-04,-4.262,1.2864,1,1,0,0,0,1,0,0,1,0,0,-4.74
351,lehman,2009-05-30,15.7169,1.1086,0,0,1,1,0,0,0,1,0,0,1,12.14
352,lehman,2007-10-29,-12.4012,1.4943,0,0,0,0,1,1,1,1,0,0,0,-2.68
353,lehman,2009-02-08,6.1433,2.1644,1,0,0,1,1,0,1,0,0,0,0,8.66
354,lehman,2008-12-31,0.7838,2.3663,1,1,0,0,0,1,0,0,1,0,0,9.67
355,lehman,2008-12-12,3.1441,2.3811,0,0,0,0,1,0,1,1,0,1,0,4.68
356,lehman,2008-09-20,-30.8096,3.769,1,0,0,0,0,0,1,1,0,1,0,-14.17
357,lehman,2009-03-30,26.5298,1.5029,0,0,0,0,1,1,0,0,1,1,0,10.27
358,lehman,2008-03-03,-3.6918,1.3054,1,0,1,0,0,0,0,0,1,1,0,-2.83
359,lehman,2008-01-06,-1.2654,1.3527,1,1,0,1,1,0,0,0,0,0,0,3.33
360,lehman,2008-12-24,4.6052,2.362,1,0,1,0,1,0,0,1,0,0,0,6.38
361,lehman,2009-05-27,22.7868,1.139,0,0,0,1,0,0,1,0,0,1,1,11.24
362,lehman,2008-06-17,-29.473,3.093,1,0,0,1,1,0,1,0,0,0,0,-18.56
363,lehman,2008-06-24,-35.1513,3.1844,0,0,0,1,0,0,1,1,0,1,0,-13.22
364,lehman,2007-11-19,-7.3224,1.4471,0,0,1,0,0,1,1,0,1,0,0,0.89
365,lehman,2008-02-06,-3.624,1.2785,0,0,0,0,1,1,0,0,0,1,1,1.26
366,lehman,2007-12-31,-5.0403,1.3727,0,0,1,1,0,0,0,1,1,0,0,0.0
367,lehman,2008-11-21,8.6959,2.6981,1,1,1,0,0,0,0,1,0,0,0,0.07
368,lehman,2009-04-25,24.6353,1.3115,1,0,0,1,0,1,0,0,0,1,0,7.58
369,lehman,2009-04-09,19.1534,1.4066,0,1,0,0,1,0,0,0,1,1,0,4.51
370,lehman,2008-09-08,-33.3375,3.8563,0,1,0,0,1,1,0,0,1,0,0,8.24
371,lehman,2008-09-26,-35.7983,3.7847,0,1,0,0,0,1,1,1,0,0,0,-13.52
372,lehman,2008-06-08,-30.9342,3.0095,1,1,0,1,0,1,0,0,0,0,0,-11.31
373,lehman,2008-07-28,-26.0206,3.7645,0,1,0,0,1,0,1,0,0,1,0,-1.87
374,lehman,2008-10-03,-31.513,3.6654,1,0,1,0,0,0,1,1,0,0,0,-16.44
375,lehman,2008-10-08,-29.3023,3.6384,0,1,0,0,0,1,0,1,0,0,1,15.32
376,lehman,2007-09-26,-11.5798,1.2818,0,0,0,1,0,1,0,1,1,0,0,-8.9
377,lehman,2009-05-17,16.2546,1.1879,1,1,1,0,0,0,0,0,0,1,0,8.44
378,lehman,2008-12-19,0.5845,2.3502,0,0,1,0,0,1,1,0,0,0,1,13.12
379,lehman,2008-04-21,-11.2472,1.2559,1,1,0,1,1,0,0,0,0,0,0,-7.5
380,lehman,2009-02-02,9.1466,2.1786,1,0,0,1,0,0,0,0,0,1,1,-8.2
381,lehman,2008-07-27,-26.0206,3.7645,1,0,0,0,0,0,0,1,0,1,1,-12.34
382,lehman,2008-05-14,-21.9663,1.9377,0,0,1,0,0,1,0,1,0,1,0,3.54
383,lehman,2007-12-19,-3.4384,1.3782,1,1,0,0,1,0,0,0,0,1,0,0.99
384,lehman,2008-02-19,-7.0723,1.3062,1,0,0,1,0,1,0,1,0,0,0,-2.85
385,lehman,2009-02-16,11.8492,2.081,1,0,0,1,0,0,1,1,0,0,0,-0.64
386,lehman,2008-11-28,-4.9451,2.6415,0,1,1,0,0,0,1,0,1,0,0,1.78
387,lehman,2009-05-29,19.4497,1.132,0,1,0,0,0,1,0,1,0,0,1,8.07
388,lehman,2009-04-04,23.0574,1.4747,0,1,0,0,0,1,1,0,1,0,0,4.65
389,lehman,2007-09-09,-5.0389,1.2633,0,0,1,0,1,0,1,1,0,0,0,-5.6
390,lehman,2008-03-11,-4.0336,1.2929,0,0,0,0,1,1,1,1,0,0,0,2.58
391,lehman,2009-05-07,17.147,1.2614,0,1,0,0,0,0,1,0,1,0,1,6.75
392,lehman,2007-09-30,-12.5356,1.2845,0,0,0,0,0,1,0,1,0,1,1,1.07
393,lehman,2008-06-05,-37.5542,2.7917,0,1,1,0,0,1,1,0,0,0,0,-18.64
394,lehman,2008-08-21,-31.7699,3.7769,0,0,1,1,0,0,1,0,0,0,1,-20.68
395,lehman,2008-09-21,-30.8096,3.769,0,1,1,0,1,0,0,0,1,0,0,10.91
396,lehman,2008-07-27,-26.0206,3.7645,0,1,0,1,1,0,0,0,1,0,0,-4.32
397,lehman,2008-09-10,-33.0022,3.8478,1,1,0,0,0,0,1,1,0,0,0,-13.61
398,lehman,2009-02-05,9.6211,2.1777,1,0,1,0,1,0,0,1,0,0,0,6.66
399,lehman,2007-09-05,-8.0371,1.2603,0,1,0,1,1,0,0,0,1,0,0,7.96
400,lehman,2008-05-05,-15.7458,1.5928,0,1,0,0,1,1,0,1,0,0,0,-7.47
401,lehman,2007-11-08,-7.1509,1.4874,1,1,0,0,0,0,0,0,0,1,1,-4.77
402,lehman,2009-05-17,16.2546,1.1879,1,0,0,1,0,0,0,0,1,0,1,9.4
403,lehman,2008-04-21,-11.2472,1.2559,1,0,0,0,1,0,0,0,1,1,0,1.35
404,lehman,2008-11-04,-21.6972,3.1206,0,0,0,0,0,1,1,1,0,1,0,-0.08
405,lehman,2008-03-13,-5.0529,1.2928,0,1,0,0,1,0,1,0,1,0,0,1.79
406,lehman,2007-09-14,-10.6316,1.3025,0,0,0,0,1,0,1,0,0,1,1,2.87
407,lehman,2008-07-20,-29.4706,3.7245,0,1,1,1,0,0,0,0,0,1,0,-13.67
408,lehman,2008-05-26,-34.4685,2.6198,1,0,0,1,1,0,0,0,0,0,1,-26.59
409,lehman,2008-12-02,1.025,2.4593,0,1,0,0,0,1,1,1,0,0,0,3.9
410,lehman,2008-07-27,-26.0206,3.7645,0,0,1,1,0,1,0,0,1,0,0,-11.78
411,lehman,2009-05-31,15.7169,1.1086,0,0,1,1,0,0,0,0,1,1,0,-0.15
412,lehman,2008-05-17,-30.9604,2.0416,1,0,1,0,0,0,0,0,1,0,1,-22.18
413,lehman,2008-10-14,-32.2121,3.391,0,0,0,1,1,0,1,0,0,0,1,-9.61
414,lehman,2009-04-14,18.2115,1.4109,1,0,1,0,0,0,0,0,1,1,0,4.39
415,lehman,2008-10-29,-13.3288,3.1305,1,0,1,0,0,0,0,1,0,1,0,0.6
416,lehman,2008-08-20,-31.7197,3.777,1,1,0,0,0,1,1,0,0,0,0,-15.27
417,lehman,2007-10-24,-12.2134,1.4536,0,0,0,0,0,1,0,0,1,1,1,-13.29
418,lehman,2008-03-04,-5.5934,1.3249,0,1,0,0,0,1,0,1,0,1,0,-0.2
419,lehman,2007-12-21,-4.1018,1.3717,1,1,0,1,0,1,0,0,0,0,0,0.2
420,lehman,2009-01-06,-1.6647,2.3601,1,0,0,0,1,0,0,1,0,0,1,19.47
421,lehman,2008-04-29,-13.2594,1.4977,0,1,0,0,0,1,0,0,0,1,1,-12.9
422,lehman,2008-07-11,-34.1495,3.643,0,1,0,0,0,0,1,0,1,0,1,-9.45
423,lehman,2008-04-30,-9.4191,1.554,0,0,1,0,0,0,1,1,0,0,1,-6.83
424,lehman,2008-08-29,-35.4942,3.8395,0,0,1,1,0,0,0,1,1,0,0,2.89
425,lehman,2009-01-05,-2.2233,2.3575,1,1,0,1,0,0,0,0,1,0,0,9.07
426,lehman,2009-02-10,8.3732,2.1268,0,1,0,1,0,1,0,0,0,1,0,-1.17
427,lehman,2008-05-24,-34.4685,2.6198,0,0,1,0,1,0,1,0,1,0,0,-29.79
428,lehman,2008-10-27,-9.4685,3.2322,0,0,0,1,1,1,0,0,1,0,0,1.82
429,lehman,2008-08-14,-27.7068,3.7611,0,0,1,0,1,1,1,0,0,0,0,-18.19
430,lehman,2009-03-29,26.5298,1.5029,1,0,0,1,1,0,1,0,0,0,0,12.86
431,lehman,2007-11-30,-6.233,1.405,0,1,1,0,0,0,0,0,0,1,1,-2.69
432,lehman,2007-12-22,-4.7512,1.3691,1,1,0,0,0,1,1,0,0,0,0,7.2
433,lehman,2008-01-26,-1.1928,1.2948,0,0,1,0,1,1,0,0,0,0,1,6.42
434,lehman,2008-03-04,-5.5934,1.3249,0,0,0,1,0,1,1,0,0,1,0,5.14
435,lehman,2008-05-10,-17.2787,1.8967,0,1,0,1,0,1,0,0,1,0,0,-6.29
436,lehman,2007-11-11,-4.6304,1.478,0,0,0,0,1,0,1,1,0,1,0,5.26
437,lehman,2009-05-08,14.1386,1.2415,1,0,0,0,1,0,1,0,0,1,0,9.51
438,lehman,2007-11-29,-6.1093,1.4057,0,0,1,1,0,1,0,0,0,1,0,-1.47
439,lehman,2007-09-22,-11.1265,1.2833,1,0,0,0,0,0,1,1,1,0,0,-3.31
440,lehman,2009-04-18,24.1449,1.3349,0,0,0,1,1,0,1,0,1,0,0,2.08
441,lehman,2008-01-24,0.5969,1.311,0,1,0,0,0,1,0,0,1,0,1,6.15
442,lehman,2009-02-16,11.8492,2.081,0,1,0,0,1,0,0,0,0,1,1,-3.98
443,lehman,2008-12-31,0.7838,2.3663,0,0,1,0,0,1,0,0,0,1,1,7.38
444,lehman,2008-02-06,-3.624,1.2785,0,0,0,0,0,1,1,0,1,0,1,12.89
445,lehman,2008-12-12,3.1441,2.3811,1,0,0,0,1,1,1,0,0,0,0,7.56
446,lehman,2008-03-05,-5.6939,1.3245,1,1,0,1,0,0,0,0,0,1,0,1.01
447,lehman,2008-03-13,-5.0529,1.2928,0,1,0,1,0,0,0,1,0,0,1,-3.39
448,lehman,2008-09-16,-28.4278,3.8341,1,1,0,0,0,0,0,1,1,0,0,-2.49
449,lehman,2008-03-21,-4.4663,1.2212,0,0,1,1,1,0,0,0,0,0,1,-0.5
450,lehman,2009-04-28,24.5954,1.3116,1,1,1,0,0,0,0,0,1,0,0,6.32
451,lehman,2009-05-31,15.7169,1.1086,0,0,0,1,1,0,0,1,0,0,1,13.04
452,lehman,2009-03-18,27.2084,1.7232,1,0,1,0,1,0,0,1,0,0,0,15.79
453,lehman,2008-01-24,0.5969,1.311,1,1,1,0,0,0,0,0,0,0,1,-4.96
454,lehman,2008-08-15,-30.161,3.7705,0,0,1,0,0,1,0,1,0,1,0,7.66
455,lehman,2008-11-26,-4.9714,2.6414,1,0,0,1,1,0,0,1,0,0,0,0.03
456,lehman,2009-03-05,43.8986,1.8885,1,1,0,0,0,0,1,0,0,1,0,-6.44
457,lehman,2009-04-29,22.2815,1.297,1,1,0,0,1,0,0,0,0,1,0,11.53
458,lehman,2009-03-12,33.5522,1.7532,0,1,1,1,0,1,0,0,0,0,0,3.59
459,lehman,2008-02-07,-4.2568,1.2759,0,1,0,0,0,0,0,1,1,0,1,-0.4
460,lehman,2009-02-11,7.7938,2.1257,0,1,0,1,0,0,1,0,1,0,0,3.89
461,lehman,2008-06-02,-31.0767,2.72,1,0,0,0,0,1,0,1,0,1,0,0.26
462,lehman,2008-12-05,-0.3721,2.4101,0,1,0,0,1,0,1,0,1,0,0,5.42
463,lehman,2007-09-06,-7.8624,1.2612,1,0,0,0,0,1,1,1,0,0,0,0.67
464,lehman,2008-02-27,-8.6477,1.3267,1,0,0,0,1,0,1,0,0,0,1,1.97
465,lehman,2007-12-31,-5.0403,1.3727,1,1,0,0,1,0,0,1,0,0,0,1.85
466,lehman,2007-09-05,-8.0371,1.2603,0,0,1,0,1,0,0,0,1,1,0,-10.21
467,lehman,2008-01-08,0.733,1.3401,1,1,0,0,0,0,0,0,0,1,1,0.64
468,lehman,2007-10-15,-16.4873,1.3307,0,0,1,0,1,0,1,0,1,0,0,-10.9
469,lehman,2009-04-15,17.7429,1.4084,0,0,1,1,0,1,1,0,0,0,0,6.02
470,lehman,2007-12-29,-5.0403,1.3727,0,0,1,1,0,0,0,0,1,1,0,5.82
471,lehman,2008-10-28,-12.5028,3.126,1,0,1,0,0,1,0,0,0,1,0,-0.63
472,lehman,2008-07-21,-29.4706,3.7245,1,0,1,1,0,0,0,1,0,0,0,-12.47
473,lehman,2007-10-08,-14.2956,1.3184,1,0,0,0,0,0,0,1,1,1,0,2.69
474,lehman,2008-04-02,-6.5673,1.1701,1,0,1,0,0,1,0,0,1,0,0,-3.44
475,lehman,2009-03-02,36.1362,1.9476,0,1,0,0,0,1,1,0,0,1,0,8.41
476,lehman,2008-03-08,0.8552,1.3395,1,0,0,0,1,0,1,0,0,0,1,-2.35
477,lehman,2008-01-29,-1.4292,1.2938,1,0,0,0,1,1,1,0,0,0,0,1.08
478,lehman,2009-02-07,6.1433,2.1644,1,0,0,0,0,1,0,1,0,1,0,3.63
479,lehman,2007-12-07,-6.335,1.3988,1,0,0,0,0,1,0,0,1,0,1,6.61
480,lehman,2008-03-21,-4.4663,1.2212,0,1,0,1,1,0,0,1,0,0,0,-3.78
481,lehman,2008-12-13,6.9839,2.3888,1,1,0,0,0,1,0,0,0,0,1,1.92
482,lehman,2008-07-13,-30.8955,3.6684,0,0,1,1,0,0,0,0,1,1,0,-20.67
483,lehman,2009-02-24,21.6778,2.0377,0,0,0,0,1,0,1,1,0,1,0,-7.87
484,lehman,2007-09-22,-11.1265,1.2833,0,1,0,0,0,0,1,0,1,1,0,18.52
485,lehman,2008-09-15,-29.0811,3.828,1,0,0,1,0,0,0,1,0,1,0,7.11
486,lehman,2008-05-03,-15.7458,1.5928,0,1,0,1,1,0,0,0,0,1,0,-3.67
487,lehman,2009-02-01,9.1466,2.1786,0,0,1,0,0,1,1,0,0,1,0,5.26
488,lehman,2008-09-07,-33.3375,3.8563,0,0,0,1,0,1,1,0,0,1,0,-7.89
489,lehman,2008-06-22,-31.7944,3.1472,1,0,1,1,0,0,0,0,0,0,1,-21.98
490,lehman,2009-04-20,24.1449,1.3349,0,1,1,1,1,0,0,0,0,0,0,11.19
491,lehman,2009-05-15,19.4636,1.2222,0,0,1,0,0,1,0,1,1,0,0,3.62
492,lehman,2007-12-07,-6.335,1.3988,0,0,1,1,0,1,0,0,1,0,0,0.22
493,lehman,2009-04-14,18.2115,1.4109,0,0,1,0,1,0,1,0,0,0,1,9.32
494,lehman,2009-03-12,33.5522,1.7532,1,0,0,1,0,1,0,1,0,0,0,2.73
495,lehman,2009-01-05,-2.2233,2.3575,0,0,1,0,0,0,0,1,0,1,1,16.05
496,lehman,2008-03-23,-4.4663,1.2212,0,0,0,0,0,1,1,1,0,1,0,-1.26
497,lehman,2007-12-02,-5.0651,1.4057,1,0,0,1,0,0,0,0,1,0,1,5.92
498,lehman,2008-07-12,-30.8955,3.6684,1,0,1,0,1,0,0,0,0,1,0,8.8
499,lehman,2008-10-02,-31.3548,3.6646,0,0,1,0,0,1,1,1,0,0,0,-18.87
500,lehman,2008-04-10,-5.7124,1.208,0,0,1,0,0,1,1,0,0,0,1,-3.1
501,lehman,2008-12-14,6.9839,2.3888,0,0,1,1,0,1,1,0,0,0,0,11.54
502,lehman,2008-08-24,-33.3981,3.7829,1,0,0,0,0,1,0,1,0,0,1,-18.82
503,lehman,2007-11-08,-7.1509,1.4874,0,0,1,1,1,1,0,0,0,0,0,-2.84
504,lehman,2008-08-29,-35.4942,3.8395,1,0,1,0,0,0,0,0,1,1,0,6.44
505,lehman,2009-03-03,40.2051,1.9553,0,0,1,1,1,0,0,0,0,0,1,13.56
506,lehman,2007-12-11,-4.7481,1.3752,0,1,0,1,0,0,0,0,1,0,1,2.74
507,lehman,2008-09-28,-30.4017,3.6886,1,0,0,1,0,1,0,1,0,0,0,5.24
508,lehman,2009-01-05,-2.2233,2.3575,1,0,1,0,0,1,0,1,0,0,0,7.06
509,lehman,2008-08-25,-33.3981,3.7829,0,1,1,0,0,1,0,0,0,0,1,-1.13
510,lehman,2007-09-15,-9.4633,1.3049,1,1,1,0,1,0,0,0,0,0,0,-8.8
511,lehman,2008-05-22,-28.0417,2.474,0,1,1,1,0,0,0,0,0,1,0,-0.43
512,lehman,2007-11-11,-4.6304,1.478,1,0,0,0,1,1,0,0,1,0,0,-0.4
513,lehman,2008-06-24,-35.1513,3.1844,0,0,1,0,0,0,1,0,1,1,0,-32.19
514,lehman,2009-02-05,9.6211,2.1777,0,0,0,0,1,1,0,1,1,0,0,2.08
515,lehman,2007-09-19,-12.4196,1.2691,0,0,0,0,1,0,1,0,1,1,0,2.16
516,lehman,2008-07-21,-29.4706,3.7245,0,1,0,1,0,0,0,1,0,1,0,-10.01
517,lehman,2007-11-15,-6.2433,1.4443,0,0,1,1,0,0,1,0,0,0,1,6.49
518,lehman,2009-01-30,8.3814,2.178,1,0,1,0,1,0,0,1,0,0,0,9.25
519,lehman,2008-11-06,-10.366,3.0468,0,0,1,1,0,0,0,1,0,0,1,-0.53
520,lehman,2007-10-19,-12.3382,1.3743,1,0,1,0,0,1,1,0,0,0,0,-2.46
521,lehman,2009-01-19,17.3456,2.2477,0,1,0,1,0,1,0,0,0,0,1,17.08
522,lehman,2009-01-31,9.1466,2.1786,0,1,0,1,1,0,0,0,0,1,0,1.2
523,lehman,2009-02-26,26.3406,2.0275,0,0,0,1,0,0,1,0,1,1,0,-6.54
524,lehman,2009-02-21,25.4732,2.0718,1,1,0,1,1,0,0,0,0,0,0,17.16
525,lehman,2009-02-20,17.6339,2.0865,1,1,0,1,0,0,0,1,0,0,0,-1.69
526,lehman,2008-11-11,-7.0605,3.0392,0,1,1,1,0,0,0,0,0,0,1,16.94
527,lehman,2008-09-24,-33.4522,3.7915,1,0,0,1,0,1,0,0,1,0,0,11.77
528,lehman,2007-09-21,-10.391,1.278,0,1,1,0,0,1,0,0,0,1,0,10.17
529,lehman,2008-05-21,-35.3409,2.1644,1,1,0,0,0,0,1,0,0,0,1,-23.76
530,lehman,2008-07-31,-29.9437,3.7546,1,0,0,0,0,1,1,0,0,1,0,2.71
531,lehman,2008-09-07,-33.3375,3.8563,0,1,0,0,0,0,1,1,0,1,0,9.47
532,lehman,2008-03-17,0.9862,1.306,1,0,0,1,1,0,0,0,0,1,0,-1.24
533,lehman,2008-12-16,-0.4315,2.3442,0,0,1,1,1,0,1,0,0,0,0,9.76
534,lehman,2008-11-18,-2.0509,2.9134,0,0,1,1,1,0,0,0,0,1,0,11.22
535,lehman,2009-02-13,6.3761,2.1331,0,0,0,0,0,1,0,1,1,0,1,11.46
536,lehman,2008-11-13,-9.4514,2.9241,0,1,1,0,1,0,1,0,0,0,0,-7.71
537,lehman,2008-05-11,-17.2787,1.8967,0,1,0,0,0,1,1,0,0,0,1,-11.86
538,lehman,2007-11-21,-3.6746,1.4575,1,0,1,1,1,0,0,0,0,0,0,-1.1
539,lehman,2008-10-02,-31.3548,3.6646,1,0,1,0,0,1,1,0,0,0,0,-12.83
540,lehman,2008-10-26,-9.4685,3.2322,1,1,0,0,0,0,0,0,1,0,1,-0.91
541,lehman,2008-06-29,-32.8813,3.2883,1,0,0,0,1,0,0,0,1,0,1,-30.22
542,lehman,2008-05-08,-20.8388,1.816,1,1,0,0,0,0,0,1,0,0,1,-7.64
543,lehman,2008-01-14,-0.8614,1.3391,0,0,1,0,0,1,0,0,1,0,1,11.18
544,lehman,2009-03-24,25.6302,1.5519,0,0,1,1,0,0,1,0,0,1,0,-5.69
545,lehman,2008-05-31,-31.0767,2.72,1,0,1,0,0,0,0,1,1,0,0,-16.59
546,lehman,2008-06-20,-30.2535,3.1417,0,1,1,1,0,0,0,0,0,1,0,-2.19
